team_name,common_name,season,country,matches_played,matches_played_home,matches_played_away,suspended_matches,wins,wins_home,wins_away,draws,draws_home,draws_away,losses,losses_home,losses_away,points_per_game,points_per_game_home,points_per_game_away,league_position,league_position_home,league_position_away,performance_rank,goals_scored,goals_conceded,goal_difference,total_goal_count,total_goal_count_home,total_goal_count_away,goals_scored_home,goals_scored_away,goals_conceded_home,goals_conceded_away,goal_difference_home,goal_difference_away,minutes_per_goal_scored,minutes_per_goal_scored_home,minutes_per_goal_scored_away,minutes_per_goal_conceded,minutes_per_goal_conceded_home,minutes_per_goal_conceded_away,clean_sheets,clean_sheets_home,clean_sheets_away,btts_count,btts_count_home,btts_count_away,fts_count,fts_count_home,fts_count_away,first_team_to_score_count,first_team_to_score_count_home,first_team_to_score_count_away,corners_total,corners_total_home,corners_total_away,cards_total,cards_total_home,cards_total_away,average_possession,average_possession_home,average_possession_away,shots,shots_home,shots_away,shots_on_target,shots_on_target_home,shots_on_target_away,shots_off_target,shots_off_target_home,shots_off_target_away,fouls,fouls_home,fouls_away,goals_scored_half_time,goals_scored_half_time_home,goals_scored_half_time_away,goals_conceded_half_time,goals_conceded_half_time_home,goals_conceded_half_time_away,goal_difference_half_time,goal_difference_half_time_home,goal_difference_half_time_away,leading_at_half_time,leading_at_half_time_home,leading_at_half_time_away,draw_at_half_time,draw_at_half_time_home,draw_at_half_time_away,losing_at_half_time,losing_at_half_time_home,losing_at_half_time_away,points_per_game_half_time,points_per_game_half_time_home,points_per_game_half_time_away,average_total_goals_per_match,average_total_goals_per_match_home,average_total_goals_per_match_away,goals_scored_per_match,goals_scored_per_match_home,goals_scored_per_match_away,goals_conceded_per_match,goals_conceded_per_match_home,goals_conceded_per_match_away,total_goals_per_match_half_time,total_goals_per_match_half_time_home,total_goals_per_match_half_time_away,goals_scored_per_match_half_time,goals_scored_per_match_half_time_home,goals_scored_per_match_half_time_away,goals_conceded_per_match_half_time,goals_conceded_per_match_half_time_home,goals_conceded_per_match_half_time_away,over05_count,over15_count,over25_count,over35_count,over45_count,over55_count,over05_count_home,over15_count_home,over25_count_home,over35_count_home,over45_count_home,over55_count_home,over05_count_away,over15_count_away,over25_count_away,over35_count_away,over45_count_away,over55_count_away,under05_count,under15_count,under25_count,under35_count,under45_count,under55_count,under05_count_home,under15_count_home,under25_count_home,under35_count_home,under45_count_home,under55_count_home,under05_count_away,under15_count_away,under25_count_away,under35_count_away,under45_count_away,under55_count_away,over05_percentage,over15_percentage,over25_percentage,over35_percentage,over45_percentage,over55_percentage,over05_percentage_home,over15_percentage_home,over25_percentage_home,over35_percentage_home,over45_percentage_home,over55_percentage_home,over05_percentage_away,over15_percentage_away,over25_percentage_away,over35_percentage_away,over45_percentage_away,over55_percentage_away,under05_percentage,under15_percentage,under25_percentage,under35_percentage,under45_percentage,under55_percentage,under05_percentage_home,under15_percentage_home,under25_percentage_home,under35_percentage_home,under45_percentage_home,under55_percentage_home,under05_percentage_away,under15_percentage_away,under25_percentage_away,under35_percentage_away,under45_percentage_away,under55_percentage_away,over05_count_half_time,over15_count_half_time,over25_count_half_time,over05_count_half_time_home,over15_count_half_time_home,over25_count_half_time_home,over05_count_half_time_away,over15_count_half_time_away,over25_count_half_time_away,over05_half_time_percentage,over15_half_time_percentage,over25_half_time_percentage,over05_half_time_percentage_home,over15_half_time_percentage_home,over25_half_time_percentage_home,over05_half_time_percentage_away,over15_half_time_percentage_away,over25_half_time_percentage_away,win_percentage,win_percentage_home,win_percentage_away,home_advantage_percentage,clean_sheet_percentage,clean_sheet_percentage_home,clean_sheet_percentage_away,btts_percentage,btts_percentage_home,btts_percentage_away,fts_percentage,fts_percentage_home,fts_percentage_away,first_team_to_score_percentage,first_team_to_score_percentage_home,first_team_to_score_percentage_away,clean_sheet_half_time,clean_sheet_half_time_home,clean_sheet_half_time_away,clean_sheet_half_time_percentage,clean_sheet_half_time_percentage_home,clean_sheet_half_time_percentage_away,fts_half_time,fts_half_time_home,fts_half_time_away,fts_half_time_percentage,fts_half_time_percentage_home,fts_half_time_percentage_away,btts_half_time,btts_half_time_home,btts_half_time_away,btts_half_time_percentage,btts_half_time_percentage_home,btts_half_time_percentage_away,leading_at_half_time_percentage,leading_at_half_time_percentage_home,leading_at_half_time_percentage_away,draw_at_half_time_percentage,draw_at_half_time_percentage_home,draw_at_half_time_percentage_away,losing_at_half_time_percentage,losing_at_half_time_percentage_home,losing_at_half_time_percentage_away,corners_per_match,corners_per_match_home,corners_per_match_away,cards_per_match,cards_per_match_home,cards_per_match_away,over65_corners_percentage,over75_corners_percentage,over85_corners_percentage,over95_corners_percentage,over105_corners_percentage,over115_corners_percentage,over125_corners_percentage,over135_corners_percentage,xg_for_avg_overall,xg_for_avg_home,xg_for_avg_away,xg_against_avg_overall,xg_against_avg_home,xg_against_avg_away,prediction_risk,goals_scored_min_0_to_10,goals_scored_min_11_to_20,goals_scored_min_21_to_30,goals_scored_min_31_to_40,goals_scored_min_41_to_50,goals_scored_min_51_to_60,goals_scored_min_61_to_70,goals_scored_min_71_to_80,goals_scored_min_81_to_90,goals_conceded_min_0_to_10,goals_conceded_min_11_to_20,goals_conceded_min_21_to_30,goals_conceded_min_31_to_40,goals_conceded_min_41_to_50,goals_conceded_min_51_to_60,goals_conceded_min_61_to_70,goals_conceded_min_71_to_80,goals_conceded_min_81_to_90,draw_percentage_overall,draw_percentage_home,draw_percentage_away,loss_percentage_ovearll,loss_percentage_home,loss_percentage_away,over145_corners_percentage
Udinese Calcio,Udinese,2023/2024,Italy,38,19,19,0,6,1,5,19,11,8,13,7,6,0.97,0.74,1.21,15,19,9,15,37,53,-16,90,50,40,21,16,29,24,-8,-8,93,81,107,65,59,71,9,3,6,22,13,9,11,5,6,17,8,9,157,90,67,99,52,47,39,40,38,377,195,182,178,101,77,199,94,105,472,233,239,16,11,5,24,12,12,-8,-1,-7,10,6,4,17,8,9,11,5,6,1.24,1.37,1.11,2.37,2.63,2.11,0.97,1.11,0.84,1.39,1.53,1.26,1.05,1.21,0.89,0.42,0.58,0.26,0.63,0.63,0.63,34,30,14,8,3,1,17,17,9,4,2,1,17,13,5,4,1,0,4,8,24,30,35,37,2,2,10,15,17,18,2,6,14,15,18,19,89,79,37,21,8,3,89,89,47,21,11,5,89,68,26,21,5,0,11,21,63,79,92,97,11,11,53,79,89,95,11,32,74,79,95,100,25,11,4,14,6,3,11,5,1,66,29,11,74,32,16,58,26,5,16,5,26,2,24,16,32,58,68,47,29,26,32,45,42,47,22,10,12,58,53,63,23,9,14,61,47,74,6,5,1,16,26,5,26,32,21,45,42,47,29,26,32,4.13,4.74,3.53,2.61,2.74,2.47,97,89,71,68,55,45,24,16,1.09,1.16,1.02,1.43,1.24,1.63,50,1,2,5,3,8,6,3,4,5,3,5,1,8,8,4,2,5,17,50,58,42,34,37,32,5
Bologna FC 1909,Bologna,2023/2024,Italy,38,19,19,0,18,12,6,14,5,9,6,2,4,1.79,2.16,1.42,5,3,7,5,54,32,22,86,45,41,33,21,12,20,21,1,63,52,81,107,143,86,17,11,6,17,6,11,10,4,6,20,11,9,165,97,68,86,41,45,58,59,57,393,210,183,203,105,98,190,105,85,443,216,227,26,13,13,18,8,10,8,5,3,12,8,4,16,5,11,10,6,4,1.37,1.53,1.21,2.26,2.37,2.16,1.42,1.74,1.11,0.84,0.63,1.05,1.16,1.11,1.21,0.68,0.68,0.68,0.47,0.42,0.53,32,28,16,6,2,2,17,14,7,3,2,2,15,14,9,3,0,0,6,10,22,32,36,36,2,5,12,16,17,17,4,5,10,16,19,19,84,74,42,16,5,5,89,74,37,16,11,11,79,74,47,16,0,0,16,26,58,84,95,95,11,26,63,84,89,89,21,26,53,84,100,100,27,15,2,14,6,1,13,9,1,71,39,5,74,32,5,68,47,5,47,63,32,24,45,58,32,45,32,58,26,21,32,53,58,47,23,13,10,61,68,53,19,10,9,50,53,47,7,1,6,18,5,32,32,42,21,42,26,58,26,32,21,4.34,5.11,3.58,2.26,2.16,2.37,79,66,47,34,26,21,13,5,1.34,1.43,1.25,1.19,1.11,1.26,58,5,8,8,3,5,5,5,3,12,0,8,4,3,5,3,2,3,4,37,26,47,16,11,21,0
US Sassuolo Calcio,Sassuolo,2023/2024,Italy,38,19,19,0,7,5,2,9,5,4,22,9,13,0.79,1.05,0.53,19,17,18,19,43,75,-32,118,57,61,23,20,34,41,-11,-21,80,74,86,46,50,42,3,3,0,23,11,12,12,5,7,17,11,6,202,100,102,75,35,40,44,44,44,375,200,175,192,96,96,183,104,79,370,181,189,26,14,12,28,15,13,-2,-1,-1,13,7,6,13,7,6,12,5,7,1.37,1.47,1.26,3.11,3,3.21,1.13,1.21,1.05,1.97,1.79,2.16,1.42,1.53,1.32,0.68,0.74,0.63,0.74,0.79,0.68,38,30,21,12,8,7,19,15,9,6,4,3,19,15,12,6,4,4,0,8,17,26,30,31,0,4,10,13,15,16,0,4,7,13,15,15,100,79,55,32,21,18,100,79,47,32,21,16,100,79,63,32,21,21,0,21,45,68,79,82,0,21,53,68,79,84,0,21,37,68,79,79,30,15,7,15,9,4,15,6,3,79,39,18,79,47,21,79,32,16,18,26,11,8,8,16,0,61,58,63,32,26,37,45,58,32,17,9,8,45,47,42,18,7,11,47,37,58,11,7,4,29,37,21,34,37,32,34,37,32,32,26,37,5.32,5.26,5.37,1.97,1.84,2.11,95,89,79,66,63,34,24,18,1.28,1.32,1.24,1.54,1.49,1.58,92,6,7,5,4,4,6,4,3,4,5,8,6,5,7,11,10,8,15,24,26,21,58,47,68,8
FC Internazionale Milano,Inter Milan,2023/2024,Italy,38,19,19,0,29,14,15,7,4,3,2,1,1,2.47,2.42,2.53,1,1,1,1,89,22,67,111,55,56,44,45,11,11,33,34,38,39,38,155,155,155,21,11,10,16,8,8,1,0,1,34,18,16,228,140,88,48,18,30,57,58,56,498,275,223,253,136,117,245,139,106,402,193,209,41,24,17,10,2,8,31,22,9,26,16,10,8,2,6,4,1,3,2.26,2.63,1.89,2.92,2.89,2.95,2.34,2.32,2.37,0.58,0.58,0.58,1.34,1.37,1.32,1.08,1.26,0.89,0.26,0.11,0.42,38,32,21,13,4,3,19,17,10,7,1,1,19,15,11,6,3,2,0,6,17,25,34,35,0,2,9,12,18,18,0,4,8,13,16,17,100,84,55,34,11,8,100,89,53,37,5,5,100,79,58,32,16,11,0,16,45,66,89,92,0,11,47,63,95,95,0,21,42,68,84,89,33,12,5,17,6,3,16,6,2,87,32,13,89,32,16,84,32,11,76,74,79,0,55,58,53,42,42,42,3,0,5,89,95,84,30,17,13,79,89,68,8,3,5,21,16,26,5,1,4,13,5,21,68,84,53,21,11,32,11,5,16,6.00,7.37,4.63,1.26,0.95,1.58,84,71,61,47,39,32,24,18,1.83,2.01,1.63,1.12,1.00,1.25,76,4,13,5,9,13,14,6,9,16,0,3,2,3,2,4,4,2,2,18,21,16,5,5,5,11
ACF Fiorentina,Fiorentina,2023/2024,Italy,38,19,19,0,17,10,7,9,5,4,12,4,8,1.58,1.84,1.32,8,7,8,8,61,46,15,107,59,48,37,24,22,24,15,0,56,46,71,74,78,71,8,4,4,21,12,9,10,3,7,18,9,9,199,108,91,80,30,50,58,57,58,419,233,186,220,123,97,199,110,89,421,204,217,30,17,13,21,10,11,9,7,2,15,8,7,10,5,5,13,6,7,1.45,1.53,1.37,2.82,3.11,2.53,1.61,1.95,1.26,1.21,1.16,1.26,1.34,1.42,1.26,0.79,0.89,0.68,0.55,0.53,0.58,37,28,20,13,7,2,19,15,13,7,3,2,18,13,7,6,4,0,1,10,18,25,31,36,0,4,6,12,16,17,1,6,12,13,15,19,97,74,53,34,18,5,100,79,68,37,16,11,95,68,37,32,21,0,3,26,47,66,82,95,0,21,32,63,84,89,5,32,63,68,79,100,32,12,5,16,8,3,16,4,2,84,32,13,84,42,16,84,21,11,45,53,37,13,21,21,21,55,63,47,26,16,37,47,47,47,18,9,9,47,47,47,19,9,10,50,47,53,7,4,3,18,21,16,39,42,37,26,26,26,34,32,37,5.24,5.68,4.79,2.11,1.58,2.63,68,50,39,32,26,21,16,11,1.56,1.71,1.39,1.15,1.10,1.20,82,7,9,3,6,8,7,8,4,9,6,6,3,2,6,10,3,3,7,24,26,21,32,21,42,8
Hellas Verona FC,Hellas Verona,2023/2024,Italy,38,19,19,0,9,6,3,11,6,5,18,7,11,1,1.26,0.74,13,16,15,13,38,51,-13,89,49,40,23,15,26,25,-3,-10,90,74,114,67,66,68,8,4,4,22,13,9,11,3,8,15,10,5,143,86,57,96,45,51,44,44,44,404,215,189,189,110,79,215,105,110,537,272,265,15,10,5,24,12,12,-9,-2,-7,6,3,3,18,11,7,14,5,9,0.95,1.05,0.84,2.34,2.58,2.11,1,1.21,0.79,1.34,1.37,1.32,1.03,1.16,0.89,0.39,0.53,0.26,0.63,0.63,0.63,35,24,19,9,1,1,18,14,11,6,0,0,17,10,8,3,1,1,3,14,19,29,37,37,1,5,8,13,19,19,2,9,11,16,18,18,92,63,50,24,3,3,95,74,58,32,0,0,89,53,42,16,5,5,8,37,50,76,97,97,5,26,42,68,100,100,11,47,58,84,95,95,25,11,2,13,7,1,12,4,1,66,29,5,68,37,5,63,21,5,24,32,16,10,21,21,21,58,68,47,29,16,42,39,53,26,19,9,10,50,47,53,26,11,15,68,58,79,6,5,1,16,26,5,16,16,16,47,58,37,37,26,47,3.76,4.53,3.00,2.53,2.37,2.68,76,66,53,45,39,28,21,11,1.29,1.39,1.19,1.39,1.38,1.41,58,3,4,2,2,4,8,4,6,5,2,7,7,0,10,5,5,9,6,29,32,26,47,37,58,8
Frosinone Calcio,Frosinone,2023/2024,Italy,38,19,19,0,8,7,1,11,4,7,19,8,11,0.92,1.32,0.53,18,13,19,18,44,69,-25,113,60,53,28,16,32,37,-4,-21,78,61,107,49,54,46,7,3,4,24,13,11,12,5,7,12,8,4,213,123,90,70,34,36,50,51,49,401,215,186,198,111,87,203,104,99,379,173,206,19,11,8,31,14,17,-12,-3,-9,7,4,3,15,7,8,16,8,8,0.95,1,0.89,2.97,3.16,2.79,1.16,1.47,0.84,1.82,1.68,1.95,1.32,1.32,1.32,0.5,0.58,0.42,0.82,0.74,0.89,33,30,23,14,9,3,17,16,14,7,5,1,16,14,9,7,4,2,5,8,15,24,29,35,2,3,5,12,14,18,3,5,10,12,15,17,87,79,61,37,24,8,89,84,74,37,26,5,84,74,47,37,21,11,13,21,39,63,76,92,11,16,26,63,74,95,16,26,53,63,79,89,29,15,5,15,8,2,14,7,3,76,39,13,79,42,11,74,37,16,21,37,5,18,18,16,21,63,68,58,32,26,37,32,42,21,16,8,8,42,42,42,23,10,13,61,53,68,8,5,3,21,26,16,18,21,16,39,37,42,42,42,42,5.61,6.47,4.74,1.84,1.79,1.89,87,79,71,66,47,32,18,11,1.36,1.47,1.25,1.50,1.44,1.57,76,4,3,5,4,5,5,8,5,5,3,12,6,4,8,7,4,10,15,29,21,37,50,42,58,8
US Salernitana 1919,Salernitana,2023/2024,Italy,38,19,19,0,2,1,1,11,5,6,25,13,12,0.45,0.42,0.47,20,20,20,20,32,81,-49,113,55,58,17,15,38,43,-21,-28,107,101,114,42,45,40,2,0,2,22,13,9,15,6,9,9,3,6,148,91,57,95,57,38,44,46,43,328,178,150,157,87,70,171,91,80,438,231,207,12,4,8,40,15,25,-28,-11,-17,5,2,3,13,8,5,20,9,11,0.74,0.74,0.74,2.97,2.89,3.05,0.84,0.89,0.79,2.13,2,2.26,1.37,1,1.74,0.32,0.21,0.42,1.05,0.79,1.32,37,33,25,12,4,2,19,18,13,5,0,0,18,15,12,7,4,2,1,5,13,26,34,36,0,1,6,14,19,19,1,4,7,12,15,17,97,87,66,32,11,5,100,95,68,26,0,0,95,79,63,37,21,11,3,13,34,68,89,95,0,5,32,74,100,100,5,21,37,63,79,89,30,18,3,13,6,0,17,12,3,79,47,8,68,32,0,89,63,16,5,5,5,6,5,0,11,58,68,47,39,32,47,24,16,32,12,8,4,32,42,21,27,15,12,71,79,63,7,2,5,18,11,26,13,11,16,34,42,26,53,47,58,3.89,4.79,3.00,2.5,3,2.00,87,82,74,68,55,42,32,18,0.87,0.95,0.79,1.63,1.49,1.77,84,4,3,2,2,3,5,5,2,6,6,15,5,7,9,8,4,6,21,29,26,32,66,68,63,13
US Lecce,Lecce,2023/2024,Italy,38,19,19,0,8,6,2,14,6,8,16,7,9,1,1.26,0.74,14,14,16,14,32,54,-22,86,44,42,17,15,27,27,-10,-12,107,101,114,63,63,63,7,4,3,17,8,9,16,8,8,13,6,7,172,99,73,95,40,55,45,47,43,420,227,193,190,105,85,230,122,108,486,225,261,10,4,6,21,10,11,-11,-6,-5,6,3,3,18,8,10,14,8,6,0.95,0.89,1,2.26,2.32,2.21,0.84,0.89,0.79,1.42,1.42,1.42,0.82,0.74,0.89,0.26,0.21,0.32,0.55,0.53,0.58,36,28,14,7,1,0,18,14,7,4,1,0,18,14,7,3,0,0,2,10,24,31,37,38,1,5,12,15,18,19,1,5,12,16,19,19,95,74,37,18,3,0,95,74,37,21,5,0,95,74,37,16,0,0,5,26,63,82,97,100,5,26,63,79,95,100,5,26,63,84,100,100,23,8,0,12,2,0,11,6,0,61,21,0,63,11,0,58,32,0,21,32,11,0,18,21,16,45,42,47,42,42,42,34,32,37,21,10,11,55,53,58,29,15,14,76,79,74,3,1,2,8,5,11,16,16,16,47,42,53,37,42,32,4.53,5.21,3.84,2.5,2.11,2.89,76,61,55,47,37,24,21,11,1.33,1.48,1.19,1.50,1.30,1.70,47,2,5,1,2,2,0,6,2,12,3,4,7,3,9,9,6,4,9,37,32,42,42,37,47,11
SS Monza 1912,Monza,2023/2024,Italy,38,19,19,0,11,6,5,12,6,6,15,7,8,1.18,1.26,1.11,12,15,11,12,39,51,-12,90,49,41,23,16,26,25,-3,-9,87,74,107,67,66,68,12,7,5,17,10,7,14,4,10,14,8,6,170,93,77,90,41,49,53,56,51,378,202,176,168,86,82,210,116,94,448,210,238,17,10,7,22,10,12,-5,0,-5,10,7,3,15,5,10,13,7,6,1.18,1.37,1,2.37,2.58,2.16,1.03,1.21,0.84,1.34,1.37,1.32,1.03,1.05,1,0.45,0.53,0.37,0.58,0.53,0.63,33,25,15,8,6,3,17,12,8,5,4,3,16,13,7,3,2,0,5,13,23,30,32,35,2,7,11,14,15,16,3,6,12,16,17,19,87,66,39,21,16,8,89,63,42,26,21,16,84,68,37,16,11,0,13,34,61,79,84,92,11,37,58,74,79,84,16,32,63,84,89,100,26,13,0,15,5,0,11,8,0,68,34,0,79,26,0,58,42,0,29,32,26,8,32,37,26,45,53,37,37,21,53,37,42,32,22,11,11,58,58,58,25,11,14,66,58,74,3,1,2,8,5,11,26,37,16,39,26,53,34,37,32,4.47,4.89,4.05,2.37,2.16,2.58,84,71,66,50,34,16,13,8,1.11,1.18,1.04,1.50,1.39,1.61,66,4,3,2,2,6,2,5,4,11,6,6,2,4,4,6,8,6,9,32,32,32,39,37,42,5
